date,sector,age_group,ai_q,employment,percap,emp_diff_chatgpt12,emp_ratio_chatgpt12,emp_diff_agentic12,emp_ratio_agentic12
2021-01-16,1,1,1,24784.0,0.03458559110464848,-0.0008995460601097863,0.9746500610682953,0.0003136865710501799,1.0091528782925576
2021-02-16,1,1,1,24315.0,0.033931110704871204,-0.001554026459887066,0.9562062715814881,-0.0003407938287270998,0.9900561747774185
2021-03-16,1,1,1,24097.0,0.03362689593482547,-0.0018582412299327986,0.9476332521611811,-0.0006450085987728324,0.9811796686659039
2021-04-16,1,1,1,24222.0,0.03382332611400396,-0.0016618110507543096,0.9531688142266864,-0.00044857841959434347,0.986911190793188
2021-05-16,1,1,1,24629.0,0.03439165629848087,-0.0010934808662773979,0.9691848206419397,0.00011975176488256828,1.0034941672052444
2021-06-16,1,1,1,25328.0,0.03536773197157511,-0.00011740519318315795,0.9966914262543768,0.0010958274379768082,1.0319745124436408
2021-07-16,1,1,1,27444.0,0.038347872380561136,0.002862735215802867,1.080674204597579,0.004075967846962833,1.1189302988098306
2021-08-16,1,1,1,27293.0,0.0381368780382836,0.002651740873525328,1.0747282125813193,0.0038649735046852943,1.1127738174251824
2021-09-16,1,1,1,26883.0,0.03756397949302671,0.0020788423282684376,1.0585834660471038,0.0032920749594284038,1.096057543466866
2021-10-16,1,1,1,25484.0,0.03563288785232291,0.00014775068756463922,1.004163734435593,0.0013609833187246054,1.0397113419066155
2021-11-16,1,1,1,25172.0,0.03519663526207315,-0.00028850190268511766,0.9918697819499585,0.0009247307284748485,1.0269821809163915
2021-12-16,1,1,1,25386.0,0.03549585979512907,1.07226303708019e-05,1.0003021724369,0.001223955261530768,1.0357130798007117
2022-01-16,1,1,1,25293.0,0.0353694331913037,-0.00011570397345456868,0.9967393680087144,0.0010975286577053975,1.0320241513461688
2022-02-16,1,1,1,24828.0,0.03471918267005449,-0.0007659544947037772,0.9784147799359649,0.00044727813645618897,1.0130508690002245
2022-03-16,1,1,1,24403.0,0.034124867677514895,-0.0013602694872433749,0.9616665005146348,-0.00014703685608340872,0.9957096969636087
2022-04-16,1,1,1,24583.0,0.03436163372564368,-0.0011235034391145898,0.9683387601434894,8.972919204537633e-05,1.0026181559871414
2022-05-16,1,1,1,24615.0,0.03440636269603869,-0.0010787744687195816,0.9695992588753198,0.00013445816244038455,1.0039232766392825
2022-06-16,1,1,1,25430.0,0.03554555366078667,6.041649602839955e-05,1.0017025859516304,0.0012736491271883657,1.0371630682485051
2022-07-16,1,1,1,26840.0,0.03749970310406447,0.002014565939306198,1.0567721051761059,0.0032277985704661644,1.0941820600399317
2022-08-16,1,1,1,26818.0,0.03746896564250376,0.001983828477745489,1.055905898532519,0.003197061108905455,1.0932851894989153
2022-09-16,1,1,1,26260.0,0.0366893518447367,0.0012042146799784298,1.033935748208813,0.002417447311138396,1.0705372912313194
2022-10-16,1,1,1,25022.0,0.034944096707249975,-0.0005410404575082947,0.9847530402659505,0.0006721921736516714,1.019613505079436
2022-11-16,1,1,1,24881.0,0.034747185283873654,-0.0007379518808846158,0.9792039163478983,0.00047528075027535033,1.0138679410071714
2022-12-16,1,1,1,25065.0,0.03500414770870516,-0.0004809894560531061,0.9864453262835124,0.00073224317510686,1.0213656983780697
2023-01-16,1,1,1,24514.0,0.03422882515568712,-0.001256312009071149,0.9645961067238358,-4.307937791118294e-05,0.9987430118489928
2023-02-16,1,1,1,24449.0,0.034138065849367474,-0.0013470713153907951,0.9620384357220796,-0.00013383868423082895,0.9960947987556507
2023-03-16,1,1,1,24181.0,0.0337638582479265,-0.00172127891683177,0.951492961437916,-0.0005080462856718038,0.9851760124631025
2023-04-16,1,1,1,24241.0,0.03385061379634892,-0.0016345233684093505,0.953937803288734,-0.0004212907372493843,0.9877074022298243
2023-05-16,1,1,1,24522.0,0.03424300777666219,-0.0012421293880960776,0.9649957845075011,-2.889675693611149e-05,0.9991568383102905
2023-06-16,1,1,1,25149.0,0.035118563028108535,-0.00036657413664973465,0.9896696429564941,0.0008466584945102315,1.0247041565396582
2023-07-16,1,1,1,26537.0,0.03706010588601682,0.001574968721258549,1.0443838983613318,0.002788201352418515,1.081355308097486
2023-08-16,1,1,1,26066.0,0.036402333346833265,0.000917196182074996,1.0258473337109122,0.002130428813234962,1.062162545158423
2023-09-16,1,1,1,25107.0,0.03506304700909011,-0.0004220901556681589,0.9881051564290597,0.0007911424754918073,1.023084286859991
2023-10-16,1,1,1,24360.0,0.034022869066424204,-0.0014622680983340658,0.9587920967715378,-0.00024903546717409963,0.9927335387232431
2023-11-16,1,1,1,24408.0,0.03408990920251568,-0.00139522796224259,0.9606813422824176,-0.0001819953310826239,0.9946896639226978
2023-12-16,1,1,1,24458.0,0.03415974267761097,-0.0013253944871473022,0.9626493063562509,-0.00011216185598733608,0.9967272943387964
2024-01-16,1,1,1,24465.0,0.03418369913314666,-0.0013014380316116111,0.9633244187399077,-8.820540045164499e-05,0.9974263058428756
2024-02-16,1,1,1,24414.0,0.03411243942925169,-0.0013726977355065784,0.9613162623795671,-0.0001594651043466122,0.995347060324871
2024-03-16,1,1,1,24156.0,0.033751949162488894,-0.0017331880022693757,0.9511573537331377,-0.0005199553711094096,0.9848285241749646
2024-04-16,1,1,1,24324.0,0.03401158888540874,-0.0014735482793495278,0.958474212104414,-0.0002603156481895616,0.9924044008720215
2024-05-16,1,1,1,24224.0,0.03387176160007159,-0.0016133755646866796,0.9545337655820311,-0.00040014293352671343,0.9883244617136921
2024-06-16,1,1,1,24861.0,0.03476246140766925,-0.0007226757570890224,0.9796344099296102,0.0004905568740709437,1.01431367415225
2024-07-16,1,1,1,26766.0,0.037454137362621986,0.001969000197863717,1.0554880255562098,0.003182232829023683,1.0928525237313262
2024-08-16,1,1,1,26139.0,0.03657676516930345,0.001091628004545181,1.0307629642088385,0.002304860635705147,1.0672521900102045
2024-09-16,1,1,1,25221.0,0.03529219152741123,-0.00019294563734703618,0.9945626351547922,0.00102028699381293,1.0297703616912417
2024-10-16,1,1,1,24624.0,0.03448261375523562,-0.0010025234095226501,0.9717480756839713,0.00021070922163731604,1.0061481620150625
2024-11-16,1,1,1,24720.0,0.03461704889658156,-0.000868088268176706,0.9755365672071056,0.0003451443629832601,1.0100707669351991
2024-12-16,1,1,1,23788.0,0.03331190773268132,-0.0021732294320769494,0.9387566286700092,-0.0009599968009169832,0.9719888108355387
2025-01-16,1,1,1,23616.0,0.033092964662161974,-0.002392172502596296,0.9325866350328763,-0.0011789398714363297,0.9656003981255095
2025-02-16,1,1,1,23389.0,0.03277487087073621,-0.0027102662940220595,0.9236224935121926,-0.0014970336628620934,0.9563189241089743
2025-03-16,1,1,1,23132.0,0.032414738252249775,-0.0030703989125084943,0.9134736636848108,-0.0018571662813485282,0.9458108235704303
2025-04-16,1,1,1,23259.0,0.03261139316645565,-0.002873743998302619,0.9190155589660042,-0.001660511367142653,0.9515489031105704
2025-05-16,1,1,1,24517.0,0.03437523222245123,-0.0011099049423070398,0.9687219768334634,0.00010332768885292637,1.0030149386285676
2025-06-16,1,1,1,25216.0,0.03535529859776197,-0.0001298385669962973,0.996341043677147,0.0010833940641636688,1.031611726249458
2025-07-16,1,1,1,26611.0,0.03733326225175226,0.0018481250869939875,1.0520816667105752,0.0030613577181539536,1.089325579065872
2025-08-16,1,1,1,26036.0,0.03652657983490368,0.001041442670145408,1.029348700705593,0.002254675301305374,1.0657878612813891
2025-09-16,1,1,1,24756.0,0.03473083462870162,-0.0007543025360566488,0.9787431415988501,0.00045893009510331734,1.0133908547350616
2025-10-16,1,1,1,23960.0,0.033633876444635356,-0.001851260720122913,0.9478299685998826,-0.0006380280889629469,0.9813833489079237
2025-11-16,1,1,1,23910.0,0.03356368888945039,-0.0019214482753078799,0.945852026261402,-0.0007082156441479137,0.9793353869945098
2025-12-16,1,1,1,23919.0,0.033576322649383684,-0.001908814515374585,0.9462080558823285,-0.0006955818842146189,0.9797040201389243
2026-01-16,1,1,1,24021.0,0.03373925501432665,-0.0017458821504316227,0.9507996223228488,-0.0005326495192716565,0.9844581289974861
2026-02-16,1,1,1,23673.0,0.03325046350918591,-0.00223467365557236,0.9370250805232422,-0.0010214410244123936,0.9701959655200653
2021-01-16,1,1,2,61812.0,0.08625744663333329,-0.002374863415970707,0.9732054437636836,-0.00241195403509549,0.9727983496345625
2021-02-16,1,1,2,61138.0,0.0853168927112653,-0.0033154173380386953,0.962593580871418,-0.003352507957163478,0.9621909257095367
2021-03-16,1,1,2,59533.0,0.08307714635381852,-0.005555163695485477,0.9373234919365717,-0.005592254314610259,0.9369314073124054
2021-04-16,1,1,2,60797.0,0.08489624134064483,-0.003736068708659168,0.9578475534872003,-0.003773159327783951,0.9574468835997512
2021-05-16,1,1,2,62109.0,0.08672830326210355,-0.0019040067872004435,0.9785179153500423,-0.0019410974063252262,0.9781085990015452
2021-06-16,1,1,2,64168.0,0.08960346751231964,0.00097115746301564,1.0109571494015603,0.0009340668438908573,1.0105342636450618
2021-07-16,1,1,2,69576.0,0.09721948581656907,0.008587175767265073,1.0968853882121343,0.00855008514814029,1.096426558470972
2021-08-16,1,1,2,68632.0,0.0959004218489532,0.007268111799649202,1.0820029602704266,0.007231021180524419,1.0815503558839217
2021-09-16,1,1,2,67406.0,0.09418731546728261,0.005555005417978612,1.0626747222868105,0.005517914798853829,1.0622302029477741
2021-10-16,1,1,2,61814.0,0.08643114619775107,-0.0022011638515529314,0.9751652207831605,-0.002238254470677714,0.9747573068746966
2021-11-16,1,1,2,61088.0,0.08541601997813145,-0.0032162900711725506,0.9637119909276493,-0.0032533806902973333,0.9633088679322075
2021-12-16,1,1,2,62270.0,0.08706874613734686,-0.0015635639119571387,0.9823589849899279,-0.0016006545310819215,0.9819480619129544
2022-01-16,1,1,2,63237.0,0.0884298757252391,-0.00020243432406490125,0.9977160211219555,-0.00023952494318968398,0.9972986741606006
2022-02-16,1,1,2,62727.0,0.08771669773419156,-0.0009156123151124324,0.9896695424659123,-0.0009527029342372151,0.9892555613655295
2022-03-16,1,1,2,60439.0,0.08451718549200192,-0.004115124557302077,0.9535708303776249,-0.00415221517642686,0.9531719494535247
2022-04-16,1,1,2,60868.0,0.08508009281261357,-0.0035522172366904275,0.9599218700864909,-0.0035893078558152103,0.959520332507523
2022-05-16,1,1,2,62023.0,0.08669452908780856,-0.0019377809614954389,0.9781368559567329,-0.0019748715806202216,0.9777276990062775
