age_group,ai_q,k,coef,se,n_obs,n_occ
1,1,-22,-0.0789891929757513,0.115801916722353,19396,373
1,1,-21,0.0213743650496179,0.120095061284803,19396,373
1,1,-20,0.0192514241286703,0.222122285632059,19396,373
1,1,-19,0.0697261468911566,0.100339926190948,19396,373
1,1,-18,0.0143290751694768,0.108222519905429,19396,373
1,1,-17,0.126807058596168,0.117880044918628,19396,373
1,1,-16,0.00119826467402899,0.137603447383117,19396,373
1,1,-15,-0.0920944923625201,0.11790300868827,19396,373
1,1,-14,-0.115577428013322,0.116965998851679,19396,373
1,1,-13,-0.0371618984718887,0.0833323146203532,19396,373
1,1,-12,-0.102966987951249,0.0857203199839256,19396,373
1,1,-11,-0.224329276647557,0.100809079516067,19396,373
1,1,-10,-0.0378360011961758,0.107018331986986,19396,373
1,1,-9,0.00554573540103873,0.119701042940145,19396,373
1,1,-8,0.0155033601776822,0.0833547817468853,19396,373
1,1,-7,-0.0270219575403525,0.090697444248523,19396,373
1,1,-6,0.0416749692093338,0.0949592587247691,19396,373
1,1,-5,-0.0334724260923756,0.134486871752156,19396,373
1,1,-4,-0.0361472518017444,0.142893405530323,19396,373
1,1,-3,-0.14432282051716,0.128406002385527,19396,373
1,1,-2,-0.28968011892454,0.0929526207223058,19396,373
1,1,-1,0,0,19396,373
1,1,0,-0.384044174365237,0.113561520757935,19396,373
1,1,1,-0.114266803853285,0.0901323152151123,19396,373
1,1,2,0.00545159065671097,0.117232728514367,19396,373
1,1,3,-0.0762517228560628,0.0834730173772454,19396,373
1,1,4,-0.00834222647866094,0.0905164941614614,19396,373
1,1,5,-0.0161409591961112,0.084421793389625,19396,373
1,1,6,0.0268092166864839,0.0854529826239019,19396,373
1,1,7,-0.0739153691562221,0.116002914820707,19396,373
1,1,8,-0.0667267240119348,0.137985088604395,19396,373
1,1,9,-0.151291385508201,0.148716407674041,19396,373
1,1,10,-0.134712929146796,0.0821420245934332,19396,373
1,1,11,-0.00782482297351665,0.0890239422342862,19396,373
1,1,12,-0.124469689743713,0.0831781772390016,19396,373
1,1,13,-0.187439691689606,0.09125116106935,19396,373
1,1,14,-0.0596327719826417,0.115522982007889,19396,373
1,1,15,-0.0671489777617213,0.102395677140222,19396,373
1,1,16,-0.0731886312760209,0.106078964031892,19396,373
1,1,17,0.0438208653582063,0.0820154687525257,19396,373
1,1,18,-0.0752095180411611,0.0945458986527314,19396,373
1,1,19,-0.114138346440244,0.119414810771,19396,373
1,1,20,-0.0623130082575868,0.138472374978201,19396,373
1,1,21,-0.182291584288588,0.15068875779364,19396,373
1,1,22,-0.22302840972756,0.0845446896153297,19396,373
1,1,23,-0.158183836370846,0.117414931378084,19396,373
1,1,24,-0.186849451934363,0.0797846186340213,19396,373
1,1,25,-0.186298257268955,0.104061533087453,19396,373
1,1,26,-0.104712755578483,0.132282247701968,19396,373
1,1,27,-0.11268306378034,0.174691481701583,19396,373
1,1,28,0.0139802601692116,0.100164139379792,19396,373
1,1,29,0.0429669320603356,0.0838861295536771,19396,373
1,2,-22,-0.182023990176978,0.174035706080741,19396,373
1,2,-21,0.0132251779127068,0.208499270542272,19396,373
1,2,-20,-0.293689182386107,0.252109836612904,19396,373
1,2,-19,-0.122661487740978,0.162525229172018,19396,373
1,2,-18,-0.0788426341289506,0.104146947944066,19396,373
1,2,-17,-0.00483221343370009,0.127489239812462,19396,373
1,2,-16,0.0770467325951027,0.123156740506594,19396,373
1,2,-15,0.200107193880306,0.139966608919636,19396,373
1,2,-14,0.0377668189286091,0.0750780934673795,19396,373
1,2,-13,0.0959408978713665,0.0831851815293505,19396,373
1,2,-12,0.0958848401984618,0.082581913839993,19396,373
1,2,-11,0.015621236403637,0.101077763963023,19396,373
1,2,-10,-0.0660323144532096,0.155296780683013,19396,373
1,2,-9,-0.0168603479920945,0.101989831316815,19396,373
1,2,-8,0.0435104041294054,0.0538604930020066,19396,373
1,2,-7,0.0462602575773349,0.0729894993123174,19396,373
1,2,-6,0.163392137100398,0.107644143844223,19396,373
1,2,-5,-0.0599212646468611,0.11417713343435,19396,373
1,2,-4,-0.00231720309606734,0.120136073600133,19396,373
1,2,-3,0.141462194266458,0.156245195835383,19396,373
1,2,-2,-0.134313367849077,0.0737966136728506,19396,373
1,2,-1,0,0,19396,373
1,2,0,-0.275162851080273,0.109279392659039,19396,373
1,2,1,0.155174644296093,0.0952444792500753,19396,373
1,2,2,0.0441724430582083,0.174320827496573,19396,373
1,2,3,0.186030301246325,0.148744536754883,19396,373
1,2,4,0.514789617203687,0.243852561239566,19396,373
1,2,5,0.117439215377161,0.101156247730603,19396,373
1,2,6,0.066329545710585,0.0724114880298389,19396,373
1,2,7,-0.0479894914083232,0.0974794872817222,19396,373
1,2,8,-0.0350931193814563,0.114705634923418,19396,373
1,2,9,0.0867606053296232,0.18638919889081,19396,373
1,2,10,-0.0710008766816735,0.043222230571535,19396,373
